date,card_en,card_zh,grading_company,grade,psa_grade,price_usd,price_twd,exchange_rate,source,source_platform,listed_price_usd,actual_price_usd,original_price_display,sale_type,owned,url,source_url,data_origin,reconciled_from,rate_basis
2020-09-28,Raichu,雷丘,PSA,6,PSA 6,76.11,2245,29.5,Fanatics,Fanatics,76.11,76.11,$76.11,Auction,,https://www.fanaticscollect.com/monthly/f0561e2e-6f22-11ed-a743-0a58a9feac02,https://www.fanaticscollect.com/monthly/f0561e2e-6f22-11ed-a743-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-09-28),existing price_history.csv rate for date
2020-08-31,Ninetales,九尾,PSA,9,PSA 9,278.78,8224,29.5,Fanatics,Fanatics,278.78,278.78,$278.78,Auction,,https://www.fanaticscollect.com/monthly/ee50467c-6f22-11ed-924f-0a58a9feac02,https://www.fanaticscollect.com/monthly/ee50467c-6f22-11ed-924f-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-08-31),existing price_history.csv rate for date
2020-08-27,Machamp,怪力,BGS,9,BGS 9,310,9145,29.5,Fanatics,Fanatics,310,310,$310,Auction,,https://www.fanaticscollect.com/monthly/ee211762-6f22-11ed-941d-0a58a9feac02,https://www.fanaticscollect.com/monthly/ee211762-6f22-11ed-941d-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-08-27),existing price_history.csv rate for date
2020-08-27,Zapdos,閃電鳥,BGS,9,BGS 9,219.5,6475,29.5,Fanatics,Fanatics,219.5,219.5,$219.50,Auction,,https://www.fanaticscollect.com/monthly/ee211ece-6f22-11ed-a4fd-0a58a9feac02,https://www.fanaticscollect.com/monthly/ee211ece-6f22-11ed-a4fd-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-08-27),existing price_history.csv rate for date
2020-07-27,Alakazam,胡地,PSA,9,PSA 9,380,11210,29.5,Fanatics,Fanatics,380,380,$380,Auction,,https://www.fanaticscollect.com/monthly/ebaa2794-6f22-11ed-a173-0a58a9feac02,https://www.fanaticscollect.com/monthly/ebaa2794-6f22-11ed-a173-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-07-27),existing price_history.csv rate for date
2020-07-27,Chansey,吉利蛋,PSA,9,PSA 9,393,11594,29.5,Fanatics,Fanatics,393,393,$393,Auction,,https://www.fanaticscollect.com/monthly/ebaa2938-6f22-11ed-90ac-0a58a9feac02,https://www.fanaticscollect.com/monthly/ebaa2938-6f22-11ed-90ac-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-07-27),existing price_history.csv rate for date
2020-07-27,Gyarados,暴鯉龍,PSA,9,PSA 9,405,11948,29.5,Fanatics,Fanatics,405,405,$405,Auction,,https://www.fanaticscollect.com/monthly/ebaa2ae6-6f22-11ed-a58d-0a58a9feac02,https://www.fanaticscollect.com/monthly/ebaa2ae6-6f22-11ed-a58d-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-07-27),existing price_history.csv rate for date
2020-07-27,Hitmonchan,快拳郎,PSA,8,PSA 8,152.5,4499,29.5,Fanatics,Fanatics,152.5,152.5,$152.50,Auction,,https://www.fanaticscollect.com/monthly/ebaa2bc2-6f22-11ed-bef3-0a58a9feac02,https://www.fanaticscollect.com/monthly/ebaa2bc2-6f22-11ed-bef3-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-07-27),existing price_history.csv rate for date
2020-07-27,Machamp,怪力,PSA,8,PSA 8,271,7995,29.5,Fanatics,Fanatics,271,271,$271,Auction,,https://www.fanaticscollect.com/monthly/ebaa2c94-6f22-11ed-9378-0a58a9feac02,https://www.fanaticscollect.com/monthly/ebaa2c94-6f22-11ed-9378-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-07-27),existing price_history.csv rate for date
2020-07-27,Magneton,三磁怪,PSA,8,PSA 8,152.5,4499,29.5,Fanatics,Fanatics,152.5,152.5,$152.50,Auction,,https://www.fanaticscollect.com/monthly/ebaa2d66-6f22-11ed-9d93-0a58a9feac02,https://www.fanaticscollect.com/monthly/ebaa2d66-6f22-11ed-9d93-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-07-27),existing price_history.csv rate for date
2020-07-27,Mewtwo,超夢,PSA,9,PSA 9,455,13423,29.5,Fanatics,Fanatics,455,455,$455,Auction,,https://www.fanaticscollect.com/monthly/ebaa2e38-6f22-11ed-a070-0a58a9feac02,https://www.fanaticscollect.com/monthly/ebaa2e38-6f22-11ed-a070-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-07-27),existing price_history.csv rate for date
2020-07-27,Nidoking,尼多王,PSA,9,PSA 9,330,9735,29.5,Fanatics,Fanatics,330,330,$330,Auction,,https://www.fanaticscollect.com/monthly/ebaa2f0a-6f22-11ed-9e7d-0a58a9feac02,https://www.fanaticscollect.com/monthly/ebaa2f0a-6f22-11ed-9e7d-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-07-27),existing price_history.csv rate for date
2020-07-27,Poliwrath,蚊香士,PSA,9,PSA 9,300,8850,29.5,Fanatics,Fanatics,300,300,$300,Auction,,https://www.fanaticscollect.com/monthly/ebaa30ae-6f22-11ed-92b5-0a58a9feac02,https://www.fanaticscollect.com/monthly/ebaa30ae-6f22-11ed-92b5-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-07-27),existing price_history.csv rate for date
2020-07-27,Raichu,雷丘,PSA,9,PSA 9,360,10620,29.5,Fanatics,Fanatics,360,360,$360,Auction,,https://www.fanaticscollect.com/monthly/ebaa318a-6f22-11ed-b3a6-0a58a9feac02,https://www.fanaticscollect.com/monthly/ebaa318a-6f22-11ed-b3a6-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-07-27),existing price_history.csv rate for date
2020-07-27,Zapdos,閃電鳥,PSA,9,PSA 9,380,11210,29.5,Fanatics,Fanatics,380,380,$380,Auction,,https://www.fanaticscollect.com/monthly/ebaa332e-6f22-11ed-9982-0a58a9feac02,https://www.fanaticscollect.com/monthly/ebaa332e-6f22-11ed-9982-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-07-27),existing price_history.csv rate for date
2020-06-28,Hitmonchan,快拳郎,PSA,9,PSA 9,178.07,5253,29.5,Fanatics,Fanatics,178.07,178.07,$178.07,Auction,,https://www.fanaticscollect.com/monthly/e9c92f38-6f22-11ed-80b9-0a58a9feac02,https://www.fanaticscollect.com/monthly/e9c92f38-6f22-11ed-80b9-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-06-28),existing price_history.csv rate for date
2020-06-28,Magneton,三磁怪,PSA,9,PSA 9,166,4897,29.5,Fanatics,Fanatics,166,166,$166,Auction,,https://www.fanaticscollect.com/monthly/e9c93014-6f22-11ed-8b46-0a58a9feac02,https://www.fanaticscollect.com/monthly/e9c93014-6f22-11ed-8b46-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-06-28),existing price_history.csv rate for date
2020-06-28,Mewtwo,超夢,PSA,8,PSA 8,192.5,5679,29.5,Fanatics,Fanatics,192.5,192.5,$192.50,Auction,,https://www.fanaticscollect.com/monthly/e9c93294-6f22-11ed-8450-0a58a9feac02,https://www.fanaticscollect.com/monthly/e9c93294-6f22-11ed-8450-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-06-28),existing price_history.csv rate for date
2020-06-28,Nidoking,尼多王,PSA,9,PSA 9,177.5,5236,29.5,Fanatics,Fanatics,177.5,177.5,$177.50,Auction,,https://www.fanaticscollect.com/monthly/e9c93366-6f22-11ed-9551-0a58a9feac02,https://www.fanaticscollect.com/monthly/e9c93366-6f22-11ed-9551-0a58a9feac02,combined_graded.xlsx,price_history.csv (2020-06-28),existing price_history.csv rate for date
2019-05-28,Alakazam,胡地,PSA,8,PSA 8,86,2666,31,Fanatics,Fanatics,86,86,$86,Auction,,/items/MONTHLY1990880,/items/MONTHLY1990880,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-05-28,Chansey,吉利蛋,PSA,9,PSA 9,102.5,3178,31,Fanatics,Fanatics,102.5,102.5,$102.50,Auction,,/items/MONTHLY1990885,/items/MONTHLY1990885,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-05-28,Gyarados,暴鯉龍,PSA,9,PSA 9,127.5,3953,31,Fanatics,Fanatics,127.5,127.5,$127.50,Auction,,/items/MONTHLY1990897,/items/MONTHLY1990897,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-05-28,Hitmonchan,快拳郎,PSA,8,PSA 8,51,1581,31,Fanatics,Fanatics,51,51,$51,Auction,,/items/MONTHLY1990900,/items/MONTHLY1990900,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-05-28,Machamp,怪力,PSA,9,PSA 9,19.5,605,31,Fanatics,Fanatics,19.5,19.5,$19.50,Auction,,/items/MONTHLY1990902,/items/MONTHLY1990902,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-05-28,Magneton,三磁怪,PSA,8,PSA 8,11.5,357,31,Fanatics,Fanatics,11.5,11.5,$11.50,Auction,,/items/MONTHLY1990909,/items/MONTHLY1990909,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-05-28,Mewtwo,超夢,PSA,9,PSA 9,63,1953,31,Fanatics,Fanatics,63,63,$63,Auction,,/items/MONTHLY1990914,/items/MONTHLY1990914,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-05-28,Nidoking,尼多王,PSA,9,PSA 9,51,1581,31,Fanatics,Fanatics,51,51,$51,Auction,,/items/MONTHLY1990918,/items/MONTHLY1990918,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-05-28,Ninetales,九尾,PSA,9,PSA 9,31.57,979,31,Fanatics,Fanatics,31.57,31.57,$31.57,Auction,,/items/MONTHLY1990922,/items/MONTHLY1990922,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-05-28,Poliwrath,蚊香士,PSA,9,PSA 9,31.57,979,31,Fanatics,Fanatics,31.57,31.57,$31.57,Auction,,/items/MONTHLY1990924,/items/MONTHLY1990924,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-05-28,Raichu,雷丘,PSA,9,PSA 9,81,2511,31,Fanatics,Fanatics,81,81,$81,Auction,,/items/MONTHLY1990927,/items/MONTHLY1990927,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-05-28,Zapdos,閃電鳥,PSA,9,PSA 9,100,3100,31,Fanatics,Fanatics,100,100,$100,Auction,,/items/MONTHLY1990932,/items/MONTHLY1990932,combined_graded.xlsx,price_history.csv (2019-05-28),existing price_history.csv rate for date
2019-03-27,Chansey,吉利蛋,PSA,9,PSA 9,45,1395,31,Fanatics,Fanatics,45,45,$45,Auction,,/items/MONTHLY1937321,/items/MONTHLY1937321,combined_graded.xlsx,price_history.csv (2019-03-27),existing price_history.csv rate for date
2018-12-17,Chansey,吉利蛋,PSA,8,PSA 8,41,1271,31,Fanatics,Fanatics,41,41,$41,Auction,,/items/MONTHLY1877297,/items/MONTHLY1877297,combined_graded.xlsx,price_history.csv (2018-12-17),existing price_history.csv rate for date
2018-12-17,Raichu,雷丘,PSA,8,PSA 8,31,961,31,Fanatics,Fanatics,31,31,$31,Auction,,/items/MONTHLY1877457,/items/MONTHLY1877457,combined_graded.xlsx,price_history.csv (2018-12-17),existing price_history.csv rate for date
2018-11-20,Alakazam,胡地,PSA,7,PSA 7,21.5,667,31,Fanatics,Fanatics,21.5,21.5,$21.50,Auction,,/items/MONTHLY1862476,/items/MONTHLY1862476,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Chansey,吉利蛋,PSA,8,PSA 8,43,1333,31,Fanatics,Fanatics,43,43,$43,Auction,,/items/MONTHLY1862490,/items/MONTHLY1862490,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Gyarados,暴鯉龍,PSA,9,PSA 9,43,1333,31,Fanatics,Fanatics,43,43,$43,Auction,,/items/MONTHLY1862524,/items/MONTHLY1862524,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Magneton,三磁怪,PSA,9,PSA 9,43,1333,31,Fanatics,Fanatics,43,43,$43,Auction,,/items/MONTHLY1862548,/items/MONTHLY1862548,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Magneton,三磁怪,PSA,8,PSA 8,17.49,542,31,Fanatics,Fanatics,17.49,17.49,$17.49,Auction,,/items/MONTHLY1862547,/items/MONTHLY1862547,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Magneton,三磁怪,PSA,7,PSA 7,12.25,380,31,Fanatics,Fanatics,12.25,12.25,$12.25,Auction,,/items/MONTHLY1862546,/items/MONTHLY1862546,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Mewtwo,超夢,PSA,9,PSA 9,45,1395,31,Fanatics,Fanatics,45,45,$45,Auction,,/items/MONTHLY1862556,/items/MONTHLY1862556,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Ninetales,九尾,PSA,9,PSA 9,39,1209,31,Fanatics,Fanatics,39,39,$39,Auction,,/items/MONTHLY1862571,/items/MONTHLY1862571,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Poliwrath,蚊香士,PSA,8,PSA 8,26.87,833,31,Fanatics,Fanatics,26.87,26.87,$26.87,Auction,,/items/MONTHLY1862578,/items/MONTHLY1862578,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Raichu,雷丘,PSA,8,PSA 8,31,961,31,Fanatics,Fanatics,31,31,$31,Auction,,/items/MONTHLY1862585,/items/MONTHLY1862585,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Raichu,雷丘,PSA,8,PSA 8,49,1519,31,Fanatics,Fanatics,49,49,$49,Auction,,/items/MONTHLY1862584,/items/MONTHLY1862584,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Zapdos,閃電鳥,PSA,9,PSA 9,57,1767,31,Fanatics,Fanatics,57,57,$57,Auction,,/items/MONTHLY1862599,/items/MONTHLY1862599,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2018-11-20,Zapdos,閃電鳥,PSA,8,PSA 8,29,899,31,Fanatics,Fanatics,29,29,$29,Auction,,/items/MONTHLY1862598,/items/MONTHLY1862598,combined_graded.xlsx,price_history.csv (2018-11-20),existing price_history.csv rate for date
2026-07-24,Wartortle,卡咪龜,PSA,9,PSA 9,81,2616,32.3,eBay,eBay,,81,$81.00,,,,,user_screenshot,,existing price_history.csv rate for date
2026-02-20,Wartortle,卡咪龜,CGC,10,CGC 10,430,13889,32.3,eBay,eBay,,430,$430.00,,,,,user_screenshot,,existing price_history.csv rate for date
2025-10-13,Wartortle,卡咪龜,CGC,9,CGC 9,64.5,2083,32.3,eBay,eBay,,64.5,$64.50,,,,,user_screenshot,,existing price_history.csv rate for date
2025-09-27,Wartortle,卡咪龜,PSA,10,PSA 10,900,29070,32.3,eBay,eBay,,900,$900.00,,,,,user_screenshot,,existing price_history.csv rate for date
2025-09-20,Wartortle,卡咪龜,PSA,9,PSA 9,74.99,2422,32.3,eBay,eBay,,74.99,$74.99,,,,,user_screenshot,,existing price_history.csv rate for date
2025-09-08,Wartortle,卡咪龜,CGC,9,CGC 9,41,1324,32.3,eBay,eBay,,41,$41.00,,,,,user_screenshot,,existing price_history.csv rate for date
2025-08-18,Wartortle,卡咪龜,RAW,RAW,RAW,21.01,679,32.3,eBay,eBay,,21.01,$21.01,,,,,user_screenshot,,existing price_history.csv rate for date
2025-08-18,Wartortle,卡咪龜,RAW,RAW,RAW,23.01,743,32.3,eBay,eBay,,23.01,$23.01,,,,,user_screenshot,,existing price_history.csv rate for date
2025-08-18,Wartortle,卡咪龜,RAW,RAW,RAW,11.38,368,32.3,eBay,eBay,,11.38,$11.38,,,,,user_screenshot,,existing price_history.csv rate for date
2025-08-18,Wartortle,卡咪龜,RAW,RAW,RAW,7.5,242,32.3,eBay,eBay,,7.5,$7.50,,,,,user_screenshot,,existing price_history.csv rate for date
2025-07-07,Wartortle,卡咪龜,PSA,8,PSA 8,40,1292,32.3,eBay,eBay,,40,$40.00,,,,,user_screenshot,,existing price_history.csv rate for date
2025-04-26,Wartortle,卡咪龜,PSA,9,PSA 9,74.99,2422,32.3,eBay,eBay,,74.99,$74.99,,,,,user_screenshot,,existing price_history.csv rate for date
2026-06-24,Pikachu,皮卡丘,PSA,9,PSA 9,553,17862,32.3,eBay,eBay Research,,553,$553.00,Auction,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2026-06-12,Pikachu,皮卡丘,PSA,8,PSA 8,270,8721,32.3,eBay,eBay Research,,270,$270.00,Fixed Price,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2026-04-28,Pikachu,皮卡丘,RAW,RAW,RAW,725,23417,32.3,eBay,eBay Research,,725,$725.00,Fixed Price,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2026-02-10,Pikachu,皮卡丘,CGC,10,CGC 10,674.5,21786,32.3,eBay,eBay Research,,674.5,$674.50,Fixed Price,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2026-02-03,Pikachu,皮卡丘,RAW,RAW,RAW,120,3876,32.3,eBay,eBay Research,,120,$120.00,Auction,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2026-01-13,Pikachu,皮卡丘,CGC,10,CGC 10,373,12048,32.3,eBay,eBay Research,,373,$373.00,Auction,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2025-11-20,Pikachu,皮卡丘,PSA,9,PSA 9,153.5,4958,32.3,eBay,eBay Research,,153.5,$153.50,Auction,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2025-10-25,Pikachu,皮卡丘,RAW,RAW,RAW,114.19,3688,32.3,eBay,eBay Research,,114.19,$114.19,Auction,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2025-09-28,Pikachu,皮卡丘,RAW,RAW,RAW,124,4005,32.3,eBay,eBay Research,,124,$124.00,Auction,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2025-08-28,Pikachu,皮卡丘,CGC,9,CGC 9,250,8075,32.3,eBay,eBay Research,,250,$250.00,Fixed Price,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2025-08-19,Pikachu,皮卡丘,CGC,9,CGC 9,150,4845,32.3,eBay,eBay Research,,150,$150.00,Fixed Price,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2025-07-20,Pikachu,皮卡丘,RAW,RAW,RAW,89,2875,32.3,eBay,eBay Research,,89,$89.00,Fixed Price,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2025-04-15,Pikachu,皮卡丘,PSA,9,PSA 9,162.5,5249,32.3,eBay,eBay Research,,162.5,$162.50,Auction,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2025-03-19,Pikachu,皮卡丘,CGC,10,CGC 10,600,19380,32.3,eBay,eBay Research,,600,$600.00,Fixed Price,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2025-03-19,Pikachu,皮卡丘,PSA,9,PSA 9,274.5,8866,32.3,eBay,eBay Research,,274.5,$274.50,Fixed Price,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2024-12-29,Pikachu,皮卡丘,PSA,9,PSA 9,104.49,3375,32.3,eBay,eBay Research,,104.49,$104.49,Auction,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2024-07-21,Pikachu,皮卡丘,PSA,9,PSA 9,108.5,3505,32.3,eBay,eBay Research,,108.5,$108.50,Auction,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2024-07-06,Pikachu,皮卡丘,PSA,10,PSA 10,449.44,14517,32.3,eBay,eBay Research,,449.44,$449.44,Auction,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2024-06-15,Pikachu,皮卡丘,PSA,8,PSA 8,140.3,4532,32.3,eBay,eBay Research,,140.3,$140.30,Fixed Price,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2024-06-10,Pikachu,皮卡丘,CGC,9.5,CGC 9.5,130,4199,32.3,eBay,eBay Research,,130,$130.00,Fixed Price,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
2023-09-13,Pikachu,皮卡丘,PSA,9,PSA 9,111.5,3512,31.5,eBay,eBay Research,,111.5,$111.50,Auction,,,https://www.ebay.com/sh/research?marketplace=EBAY-US&keywords=Pokemon+CHINESE+2000+1st+edition+pikachu&dayRange=1095&tabName=SOLD,user_chrome_research,,existing price_history.csv rate for date
